work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2023-01-01,Senior,Full time,Data Analyst,125000.0,USD,125000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,112000.0,USD,112000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,210000.0,USD,210000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,155000.0,USD,155000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Manager,115000.0,USD,115000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Manager,86000.0,USD,86000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,165000.0,USD,165000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,140000.0,USD,140000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,139000.0,USD,139000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,106000.0,USD,106000.0,USA,Not remote,USA,Middle
2023-01-01,Junior,Full time,Data Analyst,55000.0,CAD,40663.0,CAN,Not remote,CAN,Large
2022-01-01,Senior,Full time,AI Developer,275000.0,USD,275000.0,CAN,Not remote,CAN,Small
2023-01-01,Senior,Freelance,Machine Learning Researcher,50000.0,USD,50000.0,UKR,Partially remote,UKR,Small
2023-01-01,Middle,Full time,Machine Learning Engineer,280700.0,USD,280700.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Machine Learning Engineer,150450.0,USD,150450.0,USA,Fully remote,USA,Middle
2023-01-01,Junior,Full time,Data Scientist,70000.0,CAD,51753.0,CAN,Fully remote,CAN,Large
2023-01-01,Senior,Full time,Data Architect,250500.0,USD,250500.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Architect,159500.0,USD,159500.0,USA,Not remote,USA,Middle
2023-01-01,Junior,Full time,Data Scientist,130001.0,USD,130001.0,USA,Fully remote,USA,Middle
2023-01-01,Junior,Full time,Data Scientist,71907.0,USD,71907.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Data Scientist,93918.0,USD,93918.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Data Scientist,51962.0,USD,51962.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,175000.0,USD,175000.0,CAN,Fully remote,CAN,Middle
2023-01-01,Senior,Full time,Data Analyst,135000.0,USD,135000.0,CAN,Fully remote,CAN,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,257000.0,USD,257000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,147000.0,USD,147000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,222000.0,USD,222000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,203000.0,USD,203000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,133200.0,USD,133200.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,221000.0,USD,221000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,147000.0,USD,147000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,185900.0,USD,185900.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,129300.0,USD,129300.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,238000.0,USD,238000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,156000.0,USD,156000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,304000.0,USD,304000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,199000.0,USD,199000.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Big Data Engineer,45000.0,EUR,48289.0,ESP,Fully remote,ESP,Middle
2023-01-01,Senior,Full time,Data Engineer,150000.0,USD,150000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,130000.0,USD,130000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,140000.0,USD,140000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,110000.0,USD,110000.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Data Analyst,90000.0,USD,90000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Analyst,75000.0,USD,75000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Research Scientist,161200.0,GBP,195895.0,GBR,Not remote,GBR,Middle
2023-01-01,Middle,Full time,Research Scientist,84570.0,GBP,102772.0,GBR,Not remote,GBR,Middle
2023-01-01,Senior,Full time,Data Engineer,240000.0,USD,240000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,183600.0,USD,183600.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Specialist,130000.0,USD,130000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Specialist,80000.0,USD,80000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,250000.0,USD,250000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analytics Manager,160000.0,USD,160000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Analytics Manager,120000.0,USD,120000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,289076.0,USD,289076.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,202353.0,USD,202353.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,155000.0,USD,155000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,200000.0,USD,200000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,157750.0,USD,157750.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,104650.0,USD,104650.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Data Scientist,180000.0,USD,180000.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Data Scientist,140000.0,USD,140000.0,USA,Fully remote,USA,Middle
2023-01-01,Executive,Full time,Data Scientist,200000.0,USD,200000.0,USA,Not remote,USA,Middle
2023-01-01,Executive,Full time,Data Scientist,145000.0,USD,145000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Lead Data Analyst,68000.0,USD,68000.0,USA,Not remote,USA,Large
2023-01-01,Junior,Full time,BI Data Engineer,60000.0,USD,60000.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Data Engineer,125000.0,USD,125000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Engineer,90000.0,USD,90000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,105000.0,USD,105000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,90000.0,USD,90000.0,USA,Fully remote,USA,Middle
2023-01-01,Junior,Full time,Research Engineer,155000.0,USD,155000.0,USA,Not remote,USA,Middle
2023-01-01,Junior,Full time,Research Engineer,125000.0,USD,125000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,241000.0,USD,241000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,181000.0,USD,181000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,252000.0,USD,252000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,154000.0,USD,154000.0,USA,Not remote,USA,Middle
2023-01-01,Executive,Full time,Data Architect,180000.0,USD,180000.0,USA,Not remote,USA,Middle
2023-01-01,Executive,Full time,Data Architect,155000.0,USD,155000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,191765.0,USD,191765.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,134236.0,USD,134236.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,146000.0,USD,146000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,75000.0,USD,75000.0,USA,Not remote,USA,Middle
2023-01-01,Junior,Full time,Data Analyst,64200.0,USD,64200.0,USA,Fully remote,USA,Middle
2023-01-01,Junior,Full time,Data Analyst,56100.0,USD,56100.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,170000.0,USD,170000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,208450.0,USD,208450.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,170550.0,USD,170550.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,125000.0,USD,125000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,100000.0,USD,100000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Manager,135000.0,USD,135000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Manager,120000.0,USD,120000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,200000.0,USD,200000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,170000.0,USD,170000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,171250.0,USD,171250.0,IRL,Not remote,IRL,Middle
2023-01-01,Senior,Full time,Data Scientist,113750.0,USD,113750.0,IRL,Not remote,IRL,Middle
2023-01-01,Senior,Full time,Data Analyst,153600.0,USD,153600.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,100500.0,USD,100500.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,115000.0,USD,115000.0,CAN,Fully remote,CAN,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,95000.0,USD,95000.0,CAN,Fully remote,CAN,Middle
2023-01-01,Middle,Full time,Data Analyst,182500.0,USD,182500.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Analyst,121500.0,USD,121500.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,203100.0,USD,203100.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,114500.0,USD,114500.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Analyst,60000.0,GBP,72914.0,GBR,Not remote,GBR,Middle
2023-01-01,Middle,Full time,Data Analyst,45000.0,GBP,54685.0,GBR,Not remote,GBR,Middle
2023-01-01,Junior,Full time,Data Engineer,92700.0,USD,92700.0,USA,Fully remote,USA,Middle
2023-01-01,Junior,Full time,Data Engineer,61800.0,USD,61800.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,130000.0,USD,130000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,258000.0,USD,258000.0,CAN,Not remote,CAN,Middle
2023-01-01,Senior,Full time,Data Scientist,190000.0,USD,190000.0,CAN,Not remote,CAN,Middle
2023-01-01,Middle,Full time,Data Architect,167500.0,USD,167500.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Architect,106500.0,USD,106500.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Engineer,146000.0,USD,146000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Engineer,75000.0,USD,75000.0,USA,Not remote,USA,Middle
2022-01-01,Junior,Full time,Data Engineer,57000.0,EUR,59888.0,NLD,Fully remote,NLD,Large
2023-01-01,Executive,Full time,Data Engineer,286000.0,USD,286000.0,USA,Fully remote,USA,Middle
2023-01-01,Executive,Full time,Data Engineer,207000.0,USD,207000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,80000.0,USD,80000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,223250.0,USD,223250.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,178600.0,USD,178600.0,USA,Not remote,USA,Middle
2023-01-01,Executive,Full time,Director of Data Science,353200.0,USD,353200.0,USA,Not remote,USA,Middle
2023-01-01,Executive,Full time,Director of Data Science,249300.0,USD,249300.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Machine Learning Scientist,230000.0,USD,230000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Machine Learning Scientist,220000.0,USD,220000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,297300.0,USD,297300.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,198200.0,USD,198200.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Research Scientist,210000.0,USD,210000.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Research Scientist,151800.0,USD,151800.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,317070.0,USD,317070.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,170730.0,USD,170730.0,USA,Not remote,USA,Middle
2023-01-01,Junior,Full time,Business Data Analyst,20000.0,EUR,21461.0,ESP,Not remote,ESP,Middle
2023-01-01,Senior,Full time,AI Developer,108000.0,USD,108000.0,UKR,Not remote,UKR,Middle
2023-01-01,Senior,Full time,AI Developer,60000.0,USD,60000.0,UKR,Not remote,UKR,Middle
2023-01-01,Middle,Full time,MLOps Engineer,134000.0,USD,134000.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,MLOps Engineer,124000.0,USD,124000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,171250.0,USD,171250.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,113750.0,USD,113750.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,225000.0,USD,225000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,175000.0,USD,175000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,230000.0,USD,230000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,124500.0,USD,124500.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,175000.0,USD,175000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,148700.0,USD,148700.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,125600.0,USD,125600.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Research Scientist,200000.0,USD,200000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Research Scientist,150000.0,USD,150000.0,USA,Not remote,USA,Middle
2023-01-01,Junior,Full time,Research Engineer,160000.0,USD,160000.0,USA,Not remote,USA,Middle
2023-01-01,Junior,Full time,Research Engineer,120000.0,USD,120000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,185000.0,USD,185000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,120250.0,USD,120250.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,183000.0,USD,183000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Architect,170000.0,USD,170000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Architect,125000.0,USD,125000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Research Scientist,250000.0,USD,250000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Machine Learning Engineer,135000.0,USD,135000.0,USA,Partially remote,USA,Large
2023-01-01,Senior,Full time,AI Scientist,1500000.0,ILS,423834.0,ISR,Not remote,ISR,Large
2023-01-01,Senior,Full time,Machine Learning Engineer,216000.0,USD,216000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Engineer,184000.0,USD,184000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,180000.0,USD,180000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,165000.0,USD,165000.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Data Engineer,143865.0,USD,143865.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Engineer,115092.0,USD,115092.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Machine Learning Engineer,130000.0,USD,130000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Machine Learning Engineer,90000.0,USD,90000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,173000.0,USD,173000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,132000.0,USD,132000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,208049.0,USD,208049.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,128500.0,USD,128500.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,167500.0,USD,167500.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Engineer,106500.0,USD,106500.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Engineer,149600.0,USD,149600.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Engineer,102000.0,USD,102000.0,USA,Not remote,USA,Middle
2023-01-01,Executive,Full time,Data Scientist,100000.0,USD,100000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,190000.0,USD,190000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,95000.0,USD,95000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,106800.0,USD,106800.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Scientist,90000.0,EUR,96578.0,IRL,Not remote,IRL,Middle
2023-01-01,Middle,Full time,Data Scientist,75000.0,EUR,80481.0,IRL,Not remote,IRL,Middle
2023-01-01,Middle,Full time,Data Analyst,128000.0,USD,128000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Analyst,85000.0,USD,85000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Engineer,151000.0,USD,151000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Engineer,140000.0,USD,140000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Scientist,220000.0,USD,220000.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Machine Learning Scientist,170000.0,USD,170000.0,USA,Not remote,USA,Middle
2023-01-01,Junior,Full time,Autonomous Vehicle Technician,7000.0,USD,7000.0,GHA,Not remote,GHA,Small
2023-01-01,Junior,Full time,Applied Machine Learning Scientist,40000.0,EUR,42923.0,DEU,Partially remote,DEU,Middle
2023-01-01,Senior,Full time,Data Engineer,160000.0,USD,160000.0,CAN,Fully remote,CAN,Middle
2023-01-01,Senior,Full time,Data Engineer,145000.0,USD,145000.0,CAN,Fully remote,CAN,Middle
2023-01-01,Middle,Full time,Data Analyst,154000.0,USD,154000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Analyst,143000.0,USD,143000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Scientist,65000.0,GBP,78990.0,GBR,Not remote,GBR,Middle
2023-01-01,Middle,Full time,Data Scientist,42000.0,GBP,51039.0,GBR,Not remote,GBR,Middle
2023-01-01,Junior,Full time,Data Scientist,190000.0,USD,190000.0,USA,Not remote,USA,Middle
2023-01-01,Junior,Full time,Data Scientist,120000.0,USD,120000.0,USA,Not remote,USA,Middle
2023-01-01,Middle,Full time,Data Scientist,70000.0,GBP,85066.0,GBR,Not remote,GBR,Middle
2023-01-01,Middle,Full time,Data Scientist,90000.0,GBP,109371.0,GBR,Not remote,GBR,Middle
2023-01-01,Middle,Full time,Data Scientist,60000.0,GBP,72914.0,GBR,Not remote,GBR,Middle
2023-01-01,Senior,Full time,Data Engineer,111000.0,USD,111000.0,USA,Not remote,USA,Middle
2023-01-01,Executive,Full time,Data Engineer,265000.0,USD,265000.0,USA,Not remote,USA,Middle
2023-01-01,Executive,Full time,Data Engineer,235000.0,USD,235000.0,USA,Not remote,USA,Middle
2023-01-01,Junior,Full time,Data Scientist,112000.0,CHF,121093.0,CHE,Partially remote,CHE,Large
2022-01-01,Middle,Full time,Data Scientist,70000.0,EUR,73546.0,DEU,Fully remote,DEU,Middle
2023-01-01,Middle,Full time,Data Engineer,75000.0,USD,75000.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Data Engineer,60400.0,USD,60400.0,USA,Fully remote,USA,Middle
2022-01-01,Senior,Full time,Lead Data Scientist,164000.0,EUR,172309.0,IRL,Fully remote,IRL,Large
2023-01-01,Middle,Full time,Data Scientist,56000.0,EUR,60093.0,AUT,Fully remote,DEU,Middle
2023-01-01,Middle,Full time,Data Analyst,83500.0,USD,83500.0,USA,Fully remote,USA,Middle
2023-01-01,Middle,Full time,Data Analyst,52500.0,USD,52500.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,201036.0,USD,201036.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Scientist,134024.0,USD,134024.0,USA,Not remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,165000.0,USD,165000.0,USA,Fully remote,USA,Middle
2023-01-01,Senior,Full time,Data Analyst,140000.0,USD,140000.0,USA,Fully remote,USA,Middle
2023-01-01,Junior,Full time,Data Engineer,62000.0,USD,62000.0,USA,Fully remote,USA,Middle
2023-01-01,Junior,Full time,Data Engineer,58000.0,USD,58000.0,USA,Fully remote,USA,Middle
